,Date,Latitude,Longitude,count_1,count_2,count_3,count_total
0,9/1/2010,19.9432,-64.5649,58102.96,21259.89,2226.17,81589.02
1,9/1/2010,20.2173,-64.3828,6639.79,4031.3,1067.11,11738.2
2,9/1/2010,20.4521,-64.1968,15246.71,12147.79,991.66,28386.16
3,10/1/2010,21.1293,-63.8333,5347.35,6851.29,1420.39,13619.029999999999
4,10/1/2010,21.473,-63.5899,4090.58,5317.76,409.06,9817.4
5,10/1/2010,21.7367,-63.4227,44914.59,46144.76,33133.71,124193.06
6,11/1/2010,22.15,-63.1474,17324.82,4519.52,502.17,22346.51
7,11/1/2010,22.8418,-62.7592,10467.48,10329.75,413.19,21210.42
8,12/1/2010,24.3576,-62.8129,7434.53,9436.14,190.63,17061.3
9,12/1/2010,24.3576,-62.8129,0.0,1510.37,704.84,2215.21
10,13/01/2010,24.7657,-62.7221,377.59,1636.23,377.59,2391.41
11,13/01/2010,25.3751,-62.4785,3126.56,2918.12,416.87,6461.55
12,13/01/2010,25.5607,-62.4387,428395.48,132757.97,119370.62,680524.07
13,14/01/2010,26.0914,-61.7168,0.0,2111.27,351.88,2463.15
14,15/01/2010,29.249,-62.9857,4682.38,14983.63,1560.79,21226.8
15,15/01/2010,29.7453,-63.2167,3020.74,35544.01,3725.58,42290.33
16,16/01/2010,30.5477,-63.7064,31985.11,157152.3,4991.9,194129.30999999997
17,17/01/2010,31.1813,-64.0147,1173.82,10137.53,1814.08,13125.43
18,17/01/2010,31.535,-64.2677,9953.75,31224.77,2590.7,43769.22
19,18/01/2010,31.9644,-64.5448,4082.42,24984.39,2776.04,31842.85
20,28/01/2010,32.32,-64.4322,6826.0,37944.54,4818.35,49588.89
21,28/01/2010,32.079,-64.6316,0.0,52359.45,3272.47,55631.92
22,29/01/2010,31.5865,-62.7727,2757.7,29685.78,811.09,33254.57
23,29/01/2010,31.2001,-62.0368,0.0,14085.83,2134.22,16220.05
24,30/01/2010,30.8735,-61.3126,5454.11,85973.98,7032.93,98461.01999999999
25,31/01/2010,30.073,-58.7081,3346.84,40533.95,5454.11,49334.899999999994
26,31/01/2010,30.073,-58.7081,619.79,2107.27,371.87,3098.93
27,1/2/2010,29.6835,-56.6993,434.88,4566.23,543.6,5544.71
28,2/2/2010,29.5392,-54.9628,2727.05,64494.84,2999.76,70221.65
29,2/2/2010,29.2797,-53.6117,31002.3,36799.48,1638.33,69440.11
30,3/2/2010,28.907,-51.8931,2680.58,27452.85,1756.24,31889.670000000002
31,3/2/2010,28.7729,-51.0777,43126.42,99927.07,4558.08,147611.56999999998
32,3/2/2010,28.5522,-50.1026,1431.7,26997.84,1636.23,30065.77
33,9/2/2010,35.6729,-35.0237,3151.26,8241.76,0.0,11393.02
34,9/2/2010,36.2937,-33.3888,1163.54,19198.46,3781.52,24143.52
35,28/08/2010,-23.4996,-39.2757,13612.36,9487.4,2681.22,25780.980000000003
36,29/08/2010,-23.729,-37.4867,2142.69,3116.63,0.0,5259.32
37,29/08/2010,-23.8868,-36.6933,1080.87,6330.82,154.41,7566.099999999999
38,30/08/2010,-24.1104,-33.9573,17251.58,21520.02,1244.96,40016.560000000005
39,31/08/2010,-23.0308,-30.8532,8264.64,16028.4,0.0,24293.04
40,1/9/2010,-22.297,-29.2472,1051.23,2803.27,1051.23,4905.73
41,2/9/2010,-20.8268,-28.2509,1313.45,2189.08,0.0,3502.5299999999997
42,2/9/2010,-19.7983,-27.3385,1868.85,4360.64,0.0,6229.49
43,3/9/2010,-18.615,-26.1638,194.67,584.01,0.0,778.68
44,3/9/2010,-17.887,-25.086,1816.8,0.0,0.0,1816.8
45,4/9/2010,-16.9837,-23.7325,1968.85,3281.42,0.0,5250.27
46,4/9/2010,-16.2435,-22.5333,1006.3,503.15,335.43,1844.8799999999999
47,5/9/2010,-13.9923,-20.739,0.0,4488.9,320.64,4809.54
48,10/11/2010,-26.4261,-41.0363,0.0,1973.57,845.81,2819.38
49,11/11/2010,-26.3881,-39.9167,363.39,5087.42,1453.55,6904.360000000001
50,11/11/2010,-26.1893,-38.7646,503.15,2515.76,503.15,3522.0600000000004
51,12/11/2010,-26.131,-37.5873,0.0,4862.5,540.28,5402.78
52,12/11/2010,-25.9968,-36.4999,3400.01,8985.73,485.72,12871.46
53,13/11/2010,-25.8957,-35.3693,1962.29,3270.48,654.1,5886.870000000001
54,13/11/2010,-25.801,-34.2127,0.0,14090.91,0.0,14090.91
55,14/11/2010,-25.9165,-35.0814,1206.33,6433.74,4423.19,12063.259999999998
56,14/11/2010,-26.0782,-31.973,0.0,8328.91,0.0,8328.91
57,16/11/2010,-26.3129,-31.0914,1022.03,7767.4,817.62,9607.050000000001
58,17/11/2010,-26.4893,-30.029,2289.34,9320.88,654.1,12264.32
59,18/11/2010,-26.7957,-29.097,473.98,1895.93,0.0,2369.91
60,18/11/2010,-26.6971,-28.091,137.42,2336.06,549.66,3023.14
61,19/11/2010,-27.3323,-26.8913,893.57,3797.69,446.79,5138.05
62,19/11/2010,-27.8835,-25.8982,1514.11,3677.13,216.3,5407.54
63,20/11/2010,-28.5773,-24.9763,268.07,3216.87,804.22,4289.16
64,21/11/2010,-29.5155,-24.6103,545.08,2725.4,0.0,3270.48
65,23/11/2010,-29.9658,-23.4819,1054.99,7121.21,527.5,8703.7
66,23/11/2010,-30.6643,-22.6652,0.0,2725.4,817.62,3543.02
67,24/11/2010,-31.2527,-21.7331,3270.48,11298.03,1189.27,15757.78
68,24/11/2010,-31.8705,-20.748,837.73,1809.49,368.6,3015.82
69,24/11/2010,-32.5913,-19.948,4769.45,37474.29,4769.45,47013.189999999995
70,25/11/2010,-33.4867,-19.0997,8687.22,38325.98,4088.1,51101.3
71,25/11/2010,-34.0419,-18.1859,817.62,45377.96,817.62,47013.200000000004
72,26/11/2010,-34.6048,-17.1887,116236.4,146897.18,17847.32,280980.89999999997
73,26/11/2010,-34.333,-15.9772,11290.95,71249.82,4672.12,87212.89
74,27/11/2010,-34.065,-14.785,13462.04,91462.67,3167.54,108092.24999999999
75,27/11/2010,-33.5729,-13.7057,24543.49,53600.73,5360.07,83504.29000000001
76,27/11/2010,-33.2573,-12.4862,6813.51,19532.05,4996.57,31342.129999999997
77,27/11/2010,-32.9033,-11.3745,36419.37,95534.88,527.82,132482.07
78,28/11/2010,-32.607,-10.2,123897.43,51918.92,37759.22,213575.56999999998
79,28/11/2010,-32.3348,-9.2109,74613.49,113930.77,15637.56,204181.82
80,29/11/2010,-31.6387,-8.0787,49086.98,107718.66,10908.22,167713.86000000002
81,29/11/2010,-31.9295,-6.989,1855.89,14847.09,8042.17,24745.15
82,30/11/2010,-32.278,-5.9515,65449.31,58904.38,11453.63,135807.32
83,30/11/2010,-32.618,-4.8462,0.0,55189.41,3406.75,58596.16
84,30/11/2010,-32.835,-3.6837,1635.24,3815.56,8721.29,14172.09
85,1/12/2010,-33.043,-2.4258,47450.75,83993.28,6544.93,137988.96
86,2/12/2010,-33.2157,-1.2692,3270.48,57233.46,8176.21,68680.15000000001
87,2/12/2010,-33.4173,0.0825,32704.83,138995.54,24528.63,196229.0
88,2/12/2010,-33.6215,1.0787,1090.16,8721.29,4905.73,14717.18
89,3/12/2010,-33.82,2.264,29434.35,63229.35,8721.29,101384.98999999999
90,3/12/2010,-34.0253,3.4618,1635.24,15262.26,0.0,16897.5
91,4/12/2010,-34.1586,4.8587,0.0,13030.83,3066.08,16096.91
92,4/12/2010,-34.3584,6.2549,19089.38,59995.2,2727.05,81811.63
93,5/12/2010,-34.3065,7.1063,0.0,17442.58,0.0,17442.58
94,5/12/2010,-34.0162,9.7782,2180.32,4360.64,0.0,6540.960000000001
95,6/12/2010,-33.7817,11.3967,54508.06,80275.5,8919.5,143703.06
96,15/01/2011,-17.7225,-5.9518,0.0,8657.16,1923.81,10580.97
97,15/01/2011,-19.1813,-5.9712,1923.81,961.91,480.95,3366.6699999999996
98,16/01/2011,-20.8803,-5.9975,0.0,3692.48,263.75,3956.23
99,17/01/2011,-22.5407,-6.1887,2336.06,11346.57,1001.17,14683.8
100,17/01/2011,-23.8528,-6.3298,9386.58,8645.54,0.0,18032.120000000003
101,17/01/2011,-24.3825,-7.267,19798.89,28598.4,2566.52,50963.81
102,18/01/2011,-24.9143,-8.2032,25126.88,33502.51,1994.2,60623.59
103,18/01/2011,-25.3823,-9.2272,35430.24,34651.55,10122.92,80204.71
104,18/01/2011,-25.8243,-10.2767,204626.19,245286.25,30937.0,480849.44
105,19/01/2011,-26.2905,-11.288,45604.35,42021.15,2605.96,90231.46
106,19/01/2011,-26.8388,-12.2565,18937.54,34568.53,3607.15,57113.22
107,20/01/2011,-27.222,-13.266,5946.33,17839.0,495.53,24280.86
108,20/01/2011,-27.6412,-14.3013,88575.59,147823.48,17478.13,253877.2
109,20/01/2011,-28.032,-15.3368,29236.14,45093.03,3964.22,78293.39
110,21/01/2011,-28.3865,-16.3898,17885.46,47268.7,4258.44,69412.59999999999
111,21/01/2011,-28.832,-17.443,70126.71,73585.88,13207.72,156920.31000000003
112,22/01/2011,-29.1203,-18.5112,22192.57,41757.06,3504.09,67453.72
113,22/01/2011,-29.5068,-19.5708,31239.29,63249.91,7713.4,102202.6
114,22/01/2011,-29.9482,-20.712,21597.53,65178.27,5785.05,92560.84999999999
115,23/01/2011,-30.2798,-21.833,51047.23,63160.13,7786.87,121994.23
116,23/01/2011,-30.5678,-22.9272,138304.02,119185.53,17491.39,274980.94
117,23/01/2011,-30.896,-24.0645,211384.9,167844.93,43539.97,422769.79999999993
118,24/01/2011,-31.1353,-25.223,173744.43,193855.26,10549.95,378149.64
119,24/01/2011,-31.4843,-26.3197,24186.85,24186.85,2366.11,50739.81
120,25/01/2011,-31.6642,-27.5227,96946.47,84682.16,18396.47,200025.1
121,25/01/2011,-31.94,-28.6897,47474.76,42199.79,0.0,89674.55
122,26/01/2011,-32.4768,-29.7142,82179.24,90939.46,21274.83,194393.53000000003
123,26/01/2011,-32.831,-30.8133,23506.6,30660.78,2725.4,56892.78
124,27/01/2011,-33.2383,-32.0515,26607.32,36030.75,1940.12,64578.19
125,27/01/2011,-33.4538,-33.1737,20849.33,29025.54,4496.91,54371.78
126,27/01/2011,-33.687,-34.342,7432.92,14542.66,323.17,22298.75
127,28/01/2011,-33.9352,-35.503,545.08,2725.4,272.54,3543.02
128,29/01/2011,-34.6837,-36.4507,15609.13,52773.71,0.0,68382.84
129,29/01/2011,-34.765,-37.5982,7472.88,11429.11,5274.97,24176.960000000003
130,30/01/2011,-34.6662,-38.8243,38357.52,52993.94,10094.08,101445.54
131,31/01/2011,-34.807,-40.0783,90716.98,36208.92,9733.58,136659.47999999998
132,31/01/2011,-34.8687,-41.3467,85525.19,177892.4,10263.02,273680.61
133,31/01/2011,-34.8428,-42.5657,3303.52,8809.38,1651.76,13764.66
134,1/2/2011,-34.9098,-43.8572,4569.06,8176.21,1202.38,13947.650000000001
135,1/2/2011,-35.082,-45.0112,29360.02,24528.63,3716.46,57605.11
136,2/2/2011,-34.9393,-46.2998,6813.51,5791.48,1362.7,13967.69
137,2/2/2011,-35.1497,-47.8308,16352.42,39129.0,2920.07,58401.49
138,3/2/2011,-34.7158,-49.213,4695.8,10220.26,828.67,15744.730000000001
139,16/09/2007,37.2045,-133.865,15506.45,18552.36,1107.6,35166.409999999996
140,16/09/2007,37.1755,-133.9495,32472.93,68218.32,14348.5,115039.75
141,18/09/2007,38.1515,-137.4531,118621.69,97000.01,14282.21,229903.91
142,20/09/2007,38.6913,-141.772,17257.5,18881.74,2436.35,38575.590000000004
143,20/09/2007,38.6878,-142.0264,5100.93,14353.77,1660.77,21115.47
144,20/09/2007,38.641,-142.2665,9619.48,12488.45,928.2,23036.13
145,21/09/2007,37.8664,-143.8151,16235.81,255134.23,11597.01,282967.05000000005
146,22/09/2007,36.6822,-144.8449,82044.72,391763.53,28202.87,502011.12
147,22/09/2007,36.5084,-145.0356,20917.25,107991.36,7296.71,136205.32
148,24/09/2007,32.5488,-146.9627,22362.54,60773.5,7498.03,90634.07
149,24/09/2007,32.5205,-147.2988,13741.98,61151.82,17177.48,92071.28
150,26/09/2007,31.5611,-152.6133,5382.34,29710.54,6028.23,41121.11
151,27/09/2007,29.4539,-153.52,2016.65,23527.53,5377.72,30921.9
152,10/11/2007,18.8899,-155.6586,0.0,8386.43,0.0,8386.43
153,10/11/2007,18.9173,-155.7009,418.09,1254.26,418.09,2090.44
154,10/11/2007,18.9533,-155.7185,721.67,721.67,0.0,1443.34
155,10/11/2007,18.1587,-155.9801,3741.2,1360.44,0.0,5101.639999999999
156,11/11/2007,19.2407,-155.1751,156.73,1097.09,156.73,1410.55
157,12/11/2007,19.6952,-154.3368,221.59,2437.48,1107.94,3767.01
158,12/11/2007,19.8499,-154.435,617.13,2879.93,411.42,3908.48
159,12/11/2007,19.9206,-154.6866,1768.14,4641.37,1547.12,7956.63
160,24/11/2007,19.0713,-155.4457,1590.78,3181.56,1590.78,6363.12
161,24/11/2007,19.0051,-155.5729,14048.46,35369.07,1983.31,51400.84
162,24/11/2007,19.3403,-156.087,26247.9,24283.77,1785.57,52317.24
163,25/11/2007,19.8962,-155.9993,0.0,725.75,0.0,725.75
164,21/01/2008,19.2901,-156.0478,5713.83,3713.99,0.0,9427.82
165,23/01/2008,21.6509,-160.5405,2149.08,4298.16,5730.88,12178.119999999999
166,23/01/2008,21.6499,-160.5483,642.81,1285.61,0.0,1928.4199999999998
167,23/01/2008,22.0117,-160.8771,719.94,2639.79,959.92,4319.65
168,23/01/2008,22.0984,-160.9692,3428.3,20021.26,1371.32,24820.879999999997
169,24/01/2008,22.9567,-161.9107,719.94,3839.69,359.97,4919.6
170,25/01/2008,23.5707,-164.4812,151.33,907.97,605.31,1664.61
171,27/01/2008,30.1206,-165.4097,11453.63,14609.22,2337.48,28400.329999999998
172,27/01/2008,30.989,-165.4256,4850.14,31374.33,2121.94,38346.41
173,28/01/2008,32.0113,-165.4,709.11,18358.04,2994.01,22061.160000000003
174,28/01/2008,32.2366,-165.914,9360.95,32678.24,2042.39,44081.58
175,29/01/2008,33.0283,-167.5915,29563.75,82555.38,2603.1,114722.23000000001
176,29/01/2012,33.0118,-167.9233,30557.56,45116.39,3519.72,79193.67
177,29/01/2008,33.0136,-168.1356,14317.04,27526.21,5028.01,46871.26
178,30/01/2008,32.8404,-170.0683,15427.34,7999.36,1371.32,24798.02
179,30/01/2008,32.5552,-169.6959,4249.66,22873.17,1624.87,28747.699999999997
180,31/01/2008,32.2592,-167.992,12399.01,121590.27,10132.52,144121.8
181,1/2/2008,32.5498,-165.8103,10496.48,25661.63,4894.06,41052.17
182,1/2/2008,32.4721,-166.1064,0.0,20071.12,5235.94,25307.059999999998
183,2/2/2008,33.2827,-164.9998,287.29,17524.54,2528.13,20339.960000000003
184,3/2/2008,33.7558,-162.7216,7270.35,37593.05,4433.14,49296.54
185,4/2/2008,33.7601,-160.4152,21459.82,65763.97,11999.04,99222.83000000002
186,5/2/2008,34.5145,-157.8488,38094.85,97334.87,5538.02,140967.74
187,6/2/2008,36.1594,-157.5585,3183.82,14725.19,1790.9,19699.910000000003
188,9/2/2008,35.6912,-147.6655,54395.65,136889.05,14698.82,205983.52
189,10/2/2008,35.8771,-132.573,32809.88,8249.34,9561.74,50620.96
190,14/02/2008,35.7633,-138.5103,164899.09,105488.64,17386.52,287774.25
191,14/02/2008,35.7626,-138.7748,59515.24,175528.81,10559.16,245603.21
192,13/02/2008,35.8875,-139.3993,38298.82,88357.71,14527.14,141183.66999999998
193,13/02/2008,35.9653,-139.8182,32801.28,82038.31,7936.93,122776.51999999999
194,13/02/2008,36.0408,-140.3313,357243.0,235383.27,61233.0,653859.27
195,13/02/2008,36.083,-140.7946,211557.29,238973.39,44254.33,494785.01000000007
196,12/2/2008,35.8409,-140.8203,300585.87,350139.78,49024.86,699750.51
197,12/2/2008,35.3814,-141.0245,391199.87,254744.74,41887.56,687832.1699999999
198,11/2/2008,35.0049,-141.4513,101533.05,272201.75,13657.73,387392.52999999997
199,11/2/2008,35.9064,-141.7822,155566.98,290785.1,16380.83,462732.91
200,11/2/2008,34.679,-142.0756,159155.27,149652.03,16894.65,325701.95
201,15/06/2009,25.107,-128.1097,14058.05,12993.04,3834.01,30885.1
202,15/06/2009,24.2205,-128.353,2491.81,4600.27,766.71,7858.79
203,16/06/2009,23.5677,-130.3722,4561.04,7367.83,2105.09,14033.96
204,21/06/2009,24.6048,-146.387,1045.21,1254.26,209.04,2508.51
205,21/06/2009,24.5445,-146.4777,1983.31,1873.13,330.55,4186.99
206,21/06/2009,24.4147,-146.6687,210.39,1262.32,420.77,1893.48
207,21/06/2009,24.3578,-146.7665,20725.61,7635.75,0.0,28361.36
208,30/06/2009,23.567,-160.4192,4990.27,8157.17,287.9,13435.34
209,3/7/2009,29.301,-162.048,55398.79,63140.11,10160.48,128699.37999999999
210,3/7/2009,29.771,-162.6273,32345.24,50343.8,11216.49,93905.53000000001
211,4/7/2009,30.5422,-163.2292,11958.37,20500.05,1708.34,34166.759999999995
212,4/7/2009,31.3098,-163.994,137693.9,162773.86,14359.51,314827.27
213,4/7/2009,31.6068,-164.2543,25655.84,67099.9,6907.34,99663.07999999999
214,5/7/2009,32.7388,-165.2378,80350.71,32318.84,3928.26,116597.81
215,7/7/2009,34.3688,-169.1825,7522.62,21453.39,2089.62,31065.629999999997
216,8/7/2009,34.3877,-170.019,57576.04,71728.13,10886.23,140190.40000000002
217,9/7/2009,35.0628,-171.635,33826.4,38965.56,12732.84,85524.79999999999
218,9/7/2009,35.002,-171.7438,25474.15,43091.79,5713.83,74279.77
219,9/7/2009,34.9987,-171.8237,23981.43,30101.69,4121.81,58204.92999999999
220,9/7/2009,35.0003,-171.9347,27815.96,32490.91,3389.34,63696.20999999999
221,10/7/2009,34.5922,-172.951,30274.08,53083.31,1382.38,84739.77
222,12/7/2009,34.5387,-176.3967,18313.97,94622.16,18313.97,131250.1
223,12/7/2009,34.4852,-176.4423,20444.61,56952.85,13873.13,91270.59
224,12/7/2009,34.4678,-176.4583,9799.58,16985.94,6533.05,33318.57
225,12/7/2010,34.4452,-176.4782,44996.4,78743.7,937.43,124677.53
226,12/7/2009,34.4268,-176.4903,81019.16,62559.1,12306.71,155884.97
227,14/07/2009,34.0135,-179.9885,11051.75,25261.14,0.0,36312.89
228,14/07/2009,34.0515,-179.9942,74111.72,280565.79,0.0,354677.51
229,14/07/2009,34.1497,-179.9897,17998.56,21598.27,0.0,39596.83
230,14/07/2009,34.1563,-179.988,5454.11,116354.33,7726.65,129535.09
231,15/07/2009,34.5053,-179.858,1818.04,10302.21,606.01,12726.26
232,15/07/2009,35.095,-179.9312,24283.77,48567.54,4285.37,77136.68
233,15/07/2009,35.3822,-179.893,21628.36,30467.78,2068.8,54164.94
234,15/07/2009,35.4108,-179.8732,15103.69,15103.69,3775.92,33983.3
235,16/07/2009,36.0995,-179.588,60256.05,99122.5,9651.4,169029.94999999998
236,16/07/2009,36.4778,-179.353,29997.6,25712.23,4285.37,59995.200000000004
237,17/07/2009,37.8532,-179.3768,505.81,6912.8,1180.23,8598.84
238,18/07/2009,39.2955,-179.7523,11477.34,2086.79,2086.79,15650.920000000002
239,18/07/2009,39.3125,-179.7445,85587.56,181873.56,10698.44,278159.56
240,19/07/2009,40.3088,-178.9072,16455.83,53481.44,4113.96,74051.23000000001
241,19/07/2009,40.492,-178.7088,13845.05,31382.1,2769.01,47996.159999999996
242,9/9/2009,25.6292,-158.9848,13405.52,17800.77,439.53,31645.82
243,11/9/2009,28.0083,-160.3058,232634.45,69048.64,8770.88,310453.97000000003
244,11/9/2009,26.6528,-160.3025,206456.97,44479.77,8659.78,259596.52
245,13/09/2009,31.1583,-160.2433,223307.2,180074.92,21973.43,425355.55
246,13/09/2009,31.151,-160.1013,478350.99,218841.55,65028.35,762220.89
247,13/09/2009,31.1502,-159.979,155428.8,91801.12,10762.89,257992.81
248,17/09/2009,30.8125,-158.6852,46548.0,39730.36,705.27,86983.63
249,17/09/2009,31.3132,-158.7325,0.0,1993.75,1079.95,3073.7
250,18/09/2009,32.005,-159.0086,234356.25,124115.07,11624.07,370095.39
251,18/09/2009,32.4983,-159.92,62482.95,63832.89,5592.61,131908.44999999998
252,18/09/2009,32.5517,-159.9608,25165.27,53026.82,4673.55,82865.64
253,19/09/2009,33.1373,-159.246,34033.64,23998.08,1963.48,59995.200000000004
254,19/09/2009,33.1848,-159.229,24076.76,25020.95,4484.89,53582.6
255,24/09/2009,34.2913,-144.3522,102332.95,233158.6,25683.56,361175.11
256,24/09/2009,34.37,-143.7072,82359.48,389901.84,27118.37,499379.69
257,25/09/2009,34.6675,-142.0818,43732.77,217784.78,10109.08,271626.63
258,25/09/2009,34.9327,-141.896,4331.36,50688.63,4097.23,59117.22
259,26/09/2009,35.007,-141.434,25281.4,157078.34,11870.71,194230.44999999998
260,26/09/2009,35.3843,-141.0217,12176.97,80178.94,7228.34,99584.25
261,26/09/2009,35.841,-140.8242,6341.89,145774.85,19779.61,171896.35000000003
262,27/09/2009,36.074,-140.8297,15049.64,200119.58,8541.69,223710.90999999997
263,27/09/2009,36.0405,-140.3197,19181.16,326223.9,10960.66,356365.72
264,27/09/2009,36.0135,-140.1468,99772.24,354257.37,18899.59,472929.2
265,27/09/2009,35.9848,-139.9853,64136.84,109045.4,5302.15,178484.38999999998
266,27/09/2009,35.9262,-139.7735,20349.25,73295.57,8484.17,102128.99
267,28/09/2009,35.6865,-139.2023,0.0,39715.13,3380.01,43095.14
268,25/09/2009,34.6502,-142.2878,88881.78,286396.84,25183.17,400461.79
269,11/7/2011,31.5383,-156.8608,6798.71,24281.09,5827.46,36907.26
270,11/7/2011,32.2027,-156.8332,6957.08,21280.47,5320.12,33557.670000000006
271,14/07/2011,39.1247,-156.9162,4548.72,24397.7,2894.64,31841.06
272,14/07/2011,40.2005,-156.707,13470.24,29695.75,2755.28,45921.27
273,15/07/2011,41.0398,-156.2367,16016.88,66276.76,3313.84,85607.48
274,15/07/2011,41.3213,-155.7068,95605.29,102762.91,21217.22,219585.42
275,15/07/2011,41.3388,-155.7317,47068.59,45234.75,0.0,92303.34
276,16/07/2011,41.2838,-154.2545,83148.98,123167.2,11116.17,217432.35
277,17/07/2011,40.5463,-151.5393,4703.68,9407.35,335.98,14447.01
278,17/07/2011,40.5133,-150.16,59575.71,9637.25,876.11,70089.06999999999
279,18/07/2011,40.4037,-148.0525,62003.48,31001.74,1347.9,94353.12
280,18/07/2011,40.2372,-146.2703,38712.74,5211.33,0.0,43924.07
281,19/07/2011,40.0895,-144.4545,88723.44,15046.67,518.85,104288.96
282,20/07/2011,40.3673,-140.9322,53751.77,9406.56,0.0,63158.329999999994
283,21/07/2011,42.0602,-137.5418,106763.07,64419.75,1447.63,172630.45
284,22/07/2011,43.6962,-134.5772,27369.63,9519.87,0.0,36889.5
285,7/5/2012,14.5523,160.7231,1632.46,4570.9,979.48,7182.84
286,8/5/2012,15.2175,159.9003,0.0,2772.96,554.59,3327.55
287,8/5/2012,15.7937,159.2056,0.0,359.73,1438.91,1798.64
288,8/5/2012,16.4507,158.5566,0.0,387.59,0.0,387.59
289,9/5/2012,17.4912,157.5383,647.66,2914.45,323.83,3885.9399999999996
290,9/5/2012,17.9596,157.078,724.62,4710.01,362.31,5796.9400000000005
291,10/5/2012,32.8112,156.4986,0.0,1877.65,0.0,1877.65
292,10/5/2012,19.4321,156.1433,573.26,3439.56,573.26,4586.08
293,11/5/2012,19.6586,155.1127,2829.79,3773.05,0.0,6602.84
294,11/5/2012,20.5115,155.1814,5557.49,8027.49,617.5,14202.48
295,12/5/2012,21.5837,155.3391,555.18,1387.96,0.0,1943.1399999999999
296,12/5/2012,22.4588,155.2998,12957.51,14701.79,1245.91,28905.210000000003
297,13/05/2012,23.4111,155.2311,6315.32,5112.4,1202.92,12630.64
298,13/05/2012,24.2949,155.0853,3526.16,11540.16,1923.36,16989.68
299,14/05/2012,25.099,154.157,10862.09,9296.38,391.43,20549.9
300,14/05/2012,25.7062,153.2397,814.51,3258.06,1221.77,5294.34
301,15/05/2012,26.3517,152.2958,3400.19,27201.52,1360.08,31961.79
302,15/05/2012,27.0833,151.3647,4323.51,14699.93,864.7,19888.140000000003
303,16/05/2012,27.8482,150.2578,36781.1,275858.22,12260.37,324899.68999999994
304,16/05/2012,28.5588,149.3047,2689.82,17483.84,336.23,20509.89
305,17/05/2012,29.7272,148.0468,62977.87,127580.97,10157.72,200716.56
306,14/06/2012,33.2582,151.1831,20879.57,29285.63,2982.8,53148.0
307,15/06/2012,32.0859,153.1712,6919.37,24632.94,553.55,32105.859999999997
308,16/06/2012,31.2728,155.3199,3546.62,9995.02,2256.94,15798.58
309,17/06/2012,30.7313,157.7742,2553.92,11918.3,4540.3,19012.52
310,18/06/2012,30.191,160.4028,8654.04,24725.84,0.0,33379.880000000005
311,19/06/2012,30.4448,163.3177,1832.98,6022.66,261.85,8117.49
312,20/06/2012,30.4993,166.0763,9357.02,15311.5,1417.73,26086.25
313,21/06/2012,30.077,168.133,24616.74,23406.08,807.11,48829.93000000001
314,22/06/2012,29.1979,169.8263,3547.73,11234.48,591.29,15373.5
315,23/06/2012,29.4129,172.0143,6335.44,11966.93,1759.84,20062.21
316,24/06/2012,28.4783,175.315,31770.67,42236.31,2242.64,76249.62
317,26/06/2012,30.2817,-176.8333,14421.28,17457.33,759.01,32637.62
318,27/06/2012,31.1333,-174.3002,13779.54,22259.26,1766.61,37805.41
319,28/03/2011,-33.1342,-81.2382,1090.16,0.0,0.0,1090.16
320,28/03/2011,-33.1071,-82.387,0.0,0.0,0.0,0.0
321,29/03/2011,-33.0195,-83.4213,0.0,0.0,0.0,0.0
322,29/03/2011,-32.9105,-84.4851,0.0,605.65,0.0,605.65
323,30/03/2011,-32.8038,-86.2393,0.0,817.62,1226.43,2044.0500000000002
324,30/03/2011,-32.7309,-86.3835,1486.58,0.0,371.65,1858.23
325,30/03/2011,-32.5685,-87.4243,1168.03,0.0,0.0,1168.03
326,31/03/2011,-32.3817,-88.1103,355.49,6398.77,4976.82,11731.08
327,31/03/2011,-32.2052,-89.4267,791.25,791.25,395.62,1978.12
328,31/03/2011,-31.978,-90.4108,1308.19,3270.48,327.05,4905.72
329,1/4/2011,-31.8065,-91.3445,0.0,1533.04,0.0,1533.04
330,1/4/2011,-31.5774,-92.3432,1226.43,7767.4,408.81,9402.64
331,2/4/2011,-31.3878,-93.3457,371.65,7804.56,1114.94,9291.15
332,2/4/2011,-31.1743,-94.3172,766.52,1533.04,255.51,2555.0699999999997
333,2/4/2011,-30.9504,-95.3477,1645.11,3290.22,658.04,5593.37
334,3/4/2011,-30.5732,-96.2025,1179.83,5191.24,1179.83,7550.9
335,3/4/2011,-30.2413,-97.0948,8328.02,22902.06,1561.5,32791.58
336,3/4/2011,-29.8994,-97.9295,11841.41,41444.92,2255.51,55541.840000000004
337,6/4/2011,-29.5605,-98.8063,2555.07,18907.48,511.01,21973.559999999998
338,4/4/2011,-29.3441,-99.7966,24528.63,33007.66,18169.35,75705.64000000001
339,5/4/2011,-29.1922,-100.739,7665.2,56211.43,3577.09,67453.72
340,5/4/2011,-29.0453,-101.7302,244566.94,109695.46,42079.9,396342.30000000005
341,6/4/2011,-28.8929,-102.5777,50828.03,53451.42,8198.07,112477.51999999999
342,6/4/2011,-28.7311,-103.5486,8176.21,24098.3,2151.63,34426.14
343,6/4/2011,-28.5805,-104.3963,23413.69,55375.23,4831.4,83620.31999999999
344,7/4/2011,-28.33,-105.331,8176.21,32402.01,3028.23,43606.450000000004
345,7/4/2011,-28.1885,-106.3073,2146.25,11957.7,1839.65,15943.6
346,8/4/2011,-27.8781,-107.246,1460.04,3504.09,292.01,5256.14
