Date,Latitude,Longitude,count_1,count_2,count_3
28/07/2012,-10.7537,142.3313,0.00,"3,500.37",437.55
28/07/2012,-10.7735,142.3012,446.47,0.00,0.00
28/07/2012,-10.7849,142.2847,0.00,921.75,460.87
29/07/2012,-12.2716,141.6273,0.00,"1,398.36","1,398.36"
29/07/2012,-12.2862,141.6233,0.00,520.09,"1,040.17"
29/07/2012,-12.3042,141.6185,0.00,0.00,451.03
30/07/2012,-15.4937,141.0434,0.00,0.00,0.00
30/07/2012,-15.5085,141.0408,0.00,596.86,0.00
30/07/2012,-15.5245,141.0381,0.00,0.00,0.00
30/07/2012,-17.0539,140.7762,0.00,0.00,0.00
30/07/2012,-17.0659,140.7736,0.00,0.00,0.00
30/07/2012,-17.0782,140.7713,0.00,0.00,0.00
17/08/2012,-18.6526,119.4890,0.00,"1,373.47","1,373.47"
17/08/2012,-18.6584,119.4751,0.00,557.06,557.06
17/08/2012,-18.6598,119.4604,0.00,0.00,0.00
17/08/2012,-18.8643,118.6698,0.00,0.00,"2,488.26"
17/08/2012,-18.8687,118.6520,0.00,555.28,555.28
17/08/2012,-18.8747,118.6334,0.00,0.00,534.66
17/08/2012,-18.9851,118.2031,0.00,"2,747.18","1,648.31"
17/08/2012,-18.9900,118.1841,568.01,0.00,"1,136.03"
17/08/2012,-18.9954,118.1656,0.00,571.98,571.98
17/08/2012,-19.1099,117.7180,0.00,0.00,0.00
17/08/2012,-19.1137,117.6992,0.00,612.50,0.00
17/08/2012,-19.1174,117.6814,0.00,"1,854.75",0.00
17/08/2012,-19.4300,115.9255,0.00,"3,401.79",0.00
17/08/2012,-19.4288,115.9437,0.00,599.91,0.00
17/08/2012,-19.4277,115.9610,0.00,"3,373.57",674.71
19/08/2012,-20.0612,116.3759,553.48,"4,427.87","2,767.42"
19/08/2012,-20.0659,116.3518,0.00,"4,154.24","3,115.68"
19/08/2012,-20.0718,116.3370,"2,885.34","31,161.69","5,193.62"
19/08/2012,-20.3179,115.6619,0.00,"2,598.63",649.66
19/08/2012,-20.3236,115.6446,0.00,0.00,"1,244.97"
19/08/2012,-20.3294,115.6287,0.00,0.00,654.31
22/08/2012,-19.7933,115.9820,0.00,0.00,"1,241.92"
22/08/2012,-19.8018,115.9652,0.00,532.35,"1,597.06"
22/08/2012,-19.8139,115.9477,0.00,0.00,496.65
22/08/2012,-20.3848,115.1297,0.00,0.00,0.00
22/08/2012,-20.3983,115.1164,0.00,0.00,0.00
22/08/2012,-20.4033,115.1027,0.00,"1,294.44",0.00
25/08/2012,-21.8401,113.9183,0.00,"8,113.14","4,732.67"
25/08/2012,-21.8302,113.9318,0.00,"1,288.65",644.33
25/08/2012,-21.8190,113.9455,0.00,"3,463.93",0.00
2/9/2013,-21.2024,115.4726,0.00,0.00,587.30
2/9/2013,-21.1987,115.4921,556.04,556.04,0.00
2/9/2013,-21.1906,115.5098,0.00,556.84,0.00
3/9/2013,-19.9658,117.0945,623.33,623.33,0.00
3/9/2013,-19.9509,117.1017,0.00,0.00,0.00
3/9/2013,-19.9363,117.1094,0.00,626.67,"1,880.02"
3/9/2013,-18.7301,118.7413,562.58,"2,812.92",562.58
3/9/2013,-18.7177,118.7536,0.00,"2,485.01","2,485.01"
3/9/2013,-18.7053,118.7648,0.00,"1,263.41","3,158.53"
4/9/2013,-17.6630,120.1319,"33,316.95","147,546.50","39,436.39"
4/9/2013,-17.6541,120.1444,"4,178.74","47,359.03","5,571.65"
4/9/2013,-17.6461,120.1562,0.00,"6,305.09","1,261.02"
5/9/2013,-15.2109,123.3237,0.00,771.55,"1,543.11"
5/9/2013,-15.2024,123.3331,0.00,768.01,0.00
5/9/2013,-15.1943,123.3441,0.00,0.00,0.00
5/9/2013,-14.2914,124.7811,0.00,0.00,0.00
5/9/2013,-14.2834,124.7901,0.00,735.72,0.00
5/9/2013,-14.2750,124.8004,0.00,0.00,783.97
7/9/2013,-13.7461,127.5980,"1,241.15",620.58,620.58
7/9/2013,-13.7412,127.6131,0.00,0.00,0.00
7/9/2013,-13.7361,127.6277,0.00,0.00,0.00
7/9/2013,-12.8234,129.3859,0.00,0.00,0.00
7/9/2013,-12.8191,129.4002,0.00,0.00,0.00
7/9/2013,-12.8145,129.4155,0.00,0.00,0.00
8/9/2013,-12.4140,130.1598,0.00,0.00,0.00
8/9/2013,-12.4086,130.1689,0.00,0.00,0.00
8/9/2013,-12.4039,130.1783,0.00,0.00,0.00
8/6/2011,-34.4496,172.5043,,,
8/6/2011,-34.6558,173.9083,,,
8/6/2011,-34.8568,171.9522,,,
9/6/2011,-37.3198,168.4993,,,
9/6/2011,-37.5657,168.1478,,,
10/6/2011,-38.9872,165.4990,,,
10/6/2011,-39.0537,165.0963,,,
12/6/2011,-40.3355,157.5950,,,
12/6/2011,-40.4730,156.6113,,,
14/6/2011,-42.2173,150.2536,,,
13/8/2011,-43.2618,145.2735,,,
13/8/2011,-42.9225,144.9950,,,
14/8/2011,-40.2843,143.3303,,,
14/8/2011,-39.6825,143.0513,,,
16/8/2011,-36.1124,136.3708,,,
18/8/2011,-35.2483,129.6340,,,
18/8/2011,-35.1658,128.7305,,,
19/8/2011,-34.8472,124.5750,,,
20/8/2011,-34.8935,120.5352,,,
20/8/2011,-35.0805,119.6786,,,
21/8/2011,-35.4067,116.3392,,,
12/4/2012,-41.1126,148.8108,,,
13/4/2012,-38.3263,149.7718,,,
7/6/2012,-17.6009,177.4351,,,
7/6/2012,-17.9528,177.1627,,,
7/6/2012,-18.2483,176.8459,,,
8/6/2012,-20.6834,174.2265,,,
9/6/2012,-23.2345,171.2442,,,
9/6/2012,-23.5707,170.7835,,,
15/6/12,-36.4095,154.3994,,,
17/6/12,-42.7485,148.5285,,,
2/9/2013,-21.1825,115.5248,,,
3/9/2013,-19.9238,117.1168,,,
20/05/2008,42.9905,6.4062,,,
20/05/2008,42.9885,6.4672,,,
20/05/2008,42.9862,6.4991,,,
20/05/2008,42.9768,6.5611,,,
20/05/2008,42.9666,6.6219,,,
20/05/2008,43.1411,6.9730,,,
20/05/2008,43.1783,7.0104,,,
20/05/2008,43.2166,7.0478,,,
20/05/2008,43.2553,7.0859,,,
20/05/2008,43.2941,7.1243,,,
20/05/2008,43.3317,7.1611,,,
20/05/2008,43.3690,7.1959,,,
20/05/2008,43.3928,7.1651,,,
20/05/2008,43.4076,7.0842,,,
20/05/2008,43.4216,7.0155,,,
21/05/2008,43.3823,6.9233,,,
21/05/2008,43.3787,6.9794,,,
21/05/2008,43.3758,7.0368,,,
21/05/2008,43.3738,7.0925,,,
21/05/2008,43.3722,7.1514,,,
21/05/2008,43.3700,7.2031,,,
21/05/2008,43.3742,7.2676,,,
21/05/2008,43.3768,7.3375,,,
21/05/2008,43.3649,7.3069,,,
21/05/2008,43.3479,7.2387,,,
21/05/2008,43.3303,7.1696,,,
21/05/2008,43.3137,7.1019,,,
21/05/2008,43.2682,6.8859,,,
21/05/2008,43.3027,6.9248,,,
21/05/2008,43.3138,6.9668,,,
21/05/2008,43.3481,6.9982,,,
21/05/2008,43.3839,7.0298,,,
22/05/2008,43.6879,7.4692,,,
22/05/2008,43.6478,7.4976,,,
22/05/2008,43.5176,7.5261,,,
22/05/2008,43.5040,7.4613,,,
23/05/2008,43.4819,7.0825,,,
23/05/2008,43.4610,7.1332,,,
23/05/2008,43.4386,7.1908,,,
23/05/2008,43.4162,7.2492,,,
23/05/2008,43.3958,7.3050,,,
23/05/2008,43.3766,7.3600,,,
23/05/2008,43.3579,7.4172,,,
23/05/2008,43.3265,7.4256,,,
23/05/2008,43.3050,7.3760,,,
23/05/2008,43.2652,7.3481,,,
23/05/2008,43.2194,7.3680,,,
23/05/2008,43.1742,7.3873,,,
23/05/2008,43.1289,7.4073,,,
23/05/2008,43.0842,7.4281,,,
23/05/2008,43.0392,7.4493,,,
23/05/2008,42.9986,7.4472,,,
23/05/2008,42.9712,7.3914,,,
23/05/2008,42.8987,7.2270,,,
23/05/2008,42.9062,7.1523,,,
23/05/2008,42.9132,7.0773,,,
23/05/2008,42.9216,6.9997,,,
23/05/2008,42.9304,6.9225,,,
23/05/2008,42.9398,6.8491,,,
23/05/2008,42.9471,6.7724,,,
23/05/2008,42.9540,6.6971,,,
23/05/2008,42.9649,6.6231,,,
30/05/2008,42.9631,6.2806,,,
30/05/2008,42.9187,6.2976,,,
30/05/2008,42.8727,6.3134,,,
30/05/2008,42.8299,6.3317,,,
30/05/2008,42.7873,6.3521,,,
30/05/2008,42.7537,6.3406,,,
30/05/2008,42.7113,6.3663,,,
30/05/2008,42.7248,6.3048,,,
30/05/2008,42.7204,6.2448,,,
30/05/2008,42.7137,6.1843,,,
30/05/2008,42.7053,6.1234,,,
30/05/2008,42.7066,6.0727,,,
30/05/2008,42.7067,6.0662,,,
30/05/2008,42.7324,6.0058,,,
30/05/2008,42.7582,5.9445,,,
30/05/2008,42.8051,5.7427,,,
30/05/2008,42.7922,5.6725,,,
30/05/2008,42.7786,5.6068,,,
30/05/2008,42.7651,5.5430,,,
31/05/2008,42.8378,5.4744,,,
31/05/2008,42.8405,5.4115,,,
31/05/2008,42.8450,5.3446,,,
31/05/2008,42.8498,5.2777,,,
31/05/2008,42.8404,5.2511,,,
31/05/2008,42.8137,5.2937,,,
2/6/2008,42.7216,6.6075,,,
2/6/2008,42.6823,6.6507,,,
2/6/2008,42.6429,6.6922,,,
2/6/2008,42.6037,6.7353,,,
2/6/2008,42.5619,6.7852,,,
2/6/2008,42.5213,6.8333,,,
2/6/2008,42.4799,6.8805,,,
2/6/2008,42.4273,6.8634,,,
2/6/2008,42.3966,6.9111,,,
2/6/2008,42.3662,6.9605,,,
2/6/2008,42.3355,7.0105,,,
2/6/2008,42.3554,7.0568,,,
2/6/2008,42.4042,7.0723,,,
2/6/2008,42.4532,7.0880,,,
2/6/2008,42.4583,7.0912,,,
2/6/2008,42.5102,7.1122,,,
2/6/2008,42.5630,7.1300,,,
3/6/2008,43.3130,7.4368,,,
3/6/2008,43.3350,7.4295,,,
3/6/2008,43.3250,7.4076,,,
3/6/2008,43.3158,7.3877,,,
3/6/2008,43.3184,7.3693,,,
3/6/2008,43.3303,7.3485,,,
3/6/2008,43.3570,7.3208,,,
3/6/2008,43.3905,7.3559,,,
3/6/2008,43.4246,7.3911,,,
3/6/2008,43.4596,7.4270,,,
3/6/2008,43.4948,7.4633,,,
3/6/2008,43.5311,7.5041,,,
3/6/2008,43.5649,7.5454,,,
3/6/2008,43.5359,7.5852,,,
3/6/2008,43.5018,7.6253,,,
3/6/2008,43.4995,7.6280,,,
3/6/2008,43.4688,7.6655,,,
3/6/2008,43.4375,7.7083,,,
3/6/2008,43.4065,7.7559,,,
3/6/2008,43.3838,7.7373,,,
4/6/2008,43.4894,7.2869,,,
4/6/2008,43.4582,7.3320,,,
4/6/2008,43.2891,7.8605,,,
4/6/2008,43.3358,7.8405,,,
4/6/2008,43.3525,7.7999,,,
4/6/2008,43.3547,7.7943,,,
4/6/2008,43.3685,7.7312,,,
4/6/2008,43.3823,7.6682,,,
4/6/2008,43.3952,7.6086,,,
5/6/2008,43.2185,7.1313,,,
5/6/2008,43.1615,7.1207,,,
5/6/2008,43.1060,7.0028,,,
5/6/2008,43.0875,6.9366,,,
5/6/2008,43.0845,6.8889,,,
5/6/2008,43.1203,6.8908,,,
18/08/2008,42.9556,6.3888,,,
18/08/2008,42.9199,6.4251,,,
18/08/2008,42.8840,6.4619,,,
18/08/2008,42.8500,6.4991,,,
18/08/2008,42.8152,6.5385,,,
18/08/2008,42.7762,6.5795,,,
18/08/2008,42.7375,6.6205,,,
18/08/2008,42.7221,6.6282,,,
18/08/2008,42.6849,6.6700,,,
18/08/2008,42.6479,6.7141,,,
18/08/2008,42.6082,6.7565,,,
18/08/2008,42.5664,6.8016,,,
18/08/2008,42.5223,6.8477,,,
18/08/2008,42.4768,6.8925,,,
18/08/2008,42.4308,6.9368,,,
18/08/2008,42.3846,6.9800,,,
19/08/2008,42.2182,7.1246,,,
19/08/2008,42.2524,7.1444,,,
19/08/2008,42.2818,7.1869,,,
19/08/2008,42.3017,7.2346,,,
19/08/2008,42.3368,7.2854,,,
19/08/2008,42.3713,7.3383,,,
19/08/2008,42.4049,7.3917,,,
19/08/2008,42.4230,7.4204,,,
19/08/2008,42.4691,7.4467,,,
19/08/2008,42.5158,7.4660,,,
19/08/2008,42.5602,7.4814,,,
19/08/2008,42.6030,7.4931,,,
19/08/2008,42.6372,7.4498,,,
19/08/2008,42.6429,7.4316,,,
19/08/2008,42.6754,7.3863,,,
19/08/2008,42.7086,7.3392,,,
19/08/2008,42.7436,7.2917,,,
19/08/2008,42.7804,7.2410,,,
19/08/2008,42.8148,7.1937,,,
19/08/2008,42.8466,7.1547,,,
19/08/2008,42.9077,7.0176,,,
19/08/2008,42.9394,6.9721,,,
19/08/2008,42.9659,6.9785,,,
21/08/2008,43.4802,7.1488,,,
21/08/2008,43.4523,7.2010,,,
21/08/2008,43.4250,7.2542,,,
21/08/2008,43.3988,7.3549,,,
21/08/2008,43.3796,7.3657,,,
21/08/2008,43.3420,7.3973,,,
21/08/2008,43.3264,7.4084,,,
21/08/2008,43.2918,7.4489,,,
21/08/2008,43.2647,7.4782,,,
21/08/2008,43.2597,7.4842,,,
21/08/2008,43.2389,7.4307,,,
21/08/2008,43.2261,7.3283,,,
21/08/2008,43.2181,7.2641,,,
21/08/2008,43.1794,7.2457,,,
21/08/2008,43.1582,7.2406,,,
21/08/2008,43.1341,7.2481,,,
21/08/2008,43.1316,7.2457,,,
21/08/2008,43.1306,7.2280,,,
21/08/2008,43.1002,7.0739,,,
21/08/2008,43.0876,7.0165,,,
22/08/2008,43.0004,6.9689,,,
22/08/2008,42.9756,6.9302,,,
22/08/2008,42.8281,6.6671,,,
14/10/2008,42.9601,6.3840,,,
14/10/2008,42.9208,6.4243,,,
14/10/2008,42.8821,6.4677,,,
14/10/2008,42.8435,6.5119,,,
14/10/2008,42.8040,6.5548,,,
14/10/2008,42.7842,6.5759,,,
14/10/2008,42.7429,6.6197,,,
14/10/2008,42.6993,6.6661,,,
14/10/2008,42.6552,6.7107,,,
14/10/2008,42.6148,6.7523,,,
14/10/2008,42.5744,6.7945,,,
14/10/2008,42.5339,6.8350,,,
14/10/2008,42.4471,7.2364,,,
14/10/2008,42.4875,7.2792,,,
15/10/2008,42.7759,7.1595,,,
15/10/2008,42.8276,7.1543,,,
15/10/2008,42.8792,7.1483,,,
15/10/2008,42.8982,7.1064,,,
15/10/2008,42.9470,7.1078,,,
15/10/2008,42.9961,7.1167,,,
15/10/2008,43.0464,7.1252,,,
15/10/2008,43.0961,7.1340,,,
15/10/2008,43.1315,7.1728,,,
15/10/2008,43.1577,7.2286,,,
15/10/2008,43.1838,7.3055,,,
15/10/2008,43.2133,7.3607,,,
15/10/2008,43.2490,7.4109,,,
15/10/2008,43.2844,7.4614,,,
15/10/2008,43.3148,7.5044,,,
15/10/2008,43.3169,7.5050,,,
15/10/2008,43.3499,7.4565,,,
15/10/2008,43.3845,7.4036,,,
15/10/2008,43.4218,7.3511,,,
15/10/2008,43.4586,7.2983,,,
15/10/2008,43.4971,7.2506,,,
15/10/2008,43.5319,7.2132,,,
9/9/2008,43.2833,7.2148,,,
9/9/2008,43.2625,7.2677,,,
9/9/2008,43.2303,7.3120,,,
9/9/2008,43.2148,7.3189,,,
9/9/2008,43.1707,7.3485,,,
9/9/2008,43.1421,7.3691,,,
9/9/2008,43.0973,7.3991,,,
9/9/2008,43.0498,7.4336,,,
9/9/2008,43.0357,7.4455,,,
9/9/2008,42.9909,7.4775,,,
9/9/2008,42.9433,7.5100,,,
10/9/2008,42.5077,8.5175,,,
10/9/2008,42.5503,8.5381,,,
10/9/2008,42.5954,8.5611,,,
10/9/2008,42.6254,8.5903,,,
10/9/2008,42.6590,8.6220,,,
10/9/2008,42.6875,8.6559,,,
10/9/2008,42.7322,8.6562,,,
10/9/2008,42.7802,8.6577,,,
10/9/2008,43.1057,8.4006,,,
10/9/2008,43.1319,8.3614,,,
11/9/2008,43.1744,8.2867,,,
11/9/2008,43.1455,8.3267,,,
11/9/2008,43.1504,8.3234,,,
11/9/2008,43.1147,8.2830,,,
11/9/2008,43.0845,8.2461,,,
11/9/2008,43.0778,8.2392,,,
11/9/2008,43.0451,8.1972,,,
11/9/2008,43.0126,8.1550,,,
11/9/2008,42.9830,8.1088,,,
11/9/2008,42.9871,8.0514,,,
11/9/2008,42.9916,8.0362,,,
11/9/2008,43.0153,7.9722,,,
11/9/2008,43.0697,7.8547,,,
11/9/2008,43.0937,7.8108,,,
11/9/2008,43.1044,7.7580,,,
11/9/2008,43.1074,7.6936,,,
11/9/2008,43.1117,7.6359,,,
11/9/2008,43.1290,7.6476,,,
11/9/2008,43.1261,7.5947,,,
11/9/2008,43.1243,7.5309,,,
11/9/2008,43.1231,7.4665,,,
16/09/2008,42.8558,6.7800,,,
16/09/2008,42.8816,6.8170,,,
16/09/2008,42.9027,6.8557,,,
16/09/2008,42.9213,6.8990,,,
16/09/2008,42.9387,6.9428,,,
16/09/2008,42.9586,6.9855,,,
16/09/2008,42.9794,7.0302,,,
16/09/2008,42.9917,7.0385,,,
16/09/2008,43.0248,7.0553,,,
16/09/2008,43.0652,7.0794,,,
16/09/2008,43.0987,7.1011,,,
16/09/2008,43.1300,7.0893,,,
16/09/2008,43.1660,7.1225,,,
16/09/2008,43.1929,7.1474,,,
16/09/2008,43.2291,7.1791,,,
17/09/2008,42.8690,6.8281,,,
17/09/2008,42.8592,6.7719,,,
17/09/2008,42.8443,6.7002,,,
17/09/2008,42.8334,6.6472,,,
17/09/2008,42.8295,6.6149,,,
17/09/2008,42.8160,6.5505,,,
17/09/2008,42.8043,6.4864,,,
17/09/2008,42.8052,6.4729,,,
17/09/2008,42.7886,6.4135,,,
17/09/2008,42.7711,6.3518,,,
17/09/2008,42.7224,6.3477,,,
17/09/2008,42.7152,6.2861,,,
17/09/2008,42.7177,6.2346,,,
17/09/2008,42.7135,6.2420,,,
17/09/2008,42.7124,6.2366,,,
17/09/2008,42.6689,6.2099,,,
17/09/2008,42.6242,6.1877,,,
17/09/2008,42.5771,6.1667,,,
17/09/2008,42.5308,6.1469,,,
17/09/2008,42.4889,6.1252,,,
18/09/2008,42.5075,6.0620,,,
18/09/2008,42.5208,6.0127,,,
18/09/2008,42.5344,5.9581,,,
18/09/2008,42.5465,5.9037,,,
18/09/2008,42.5783,5.8943,,,
18/09/2008,42.6222,5.9167,,,
18/09/2008,42.6668,5.9359,,,
18/09/2008,42.7026,5.9638,,,
18/09/2008,42.7909,5.9700,,,
18/09/2008,42.7692,6.0160,,,
18/09/2008,42.7445,6.0658,,,
18/09/2008,42.7228,6.1109,,,
18/09/2008,42.7162,6.1630,,,
18/09/2008,42.7330,6.2193,,,
18/09/2008,42.7502,6.2723,,,
18/09/2008,42.8018,6.2844,,,
18/09/2008,42.7869,6.3252,,,
18/09/2008,42.7834,6.3352,,,
18/09/2008,42.7869,6.3608,,,
18/09/2008,42.7962,6.3984,,,
18/09/2008,42.8002,6.4467,,,
22/09/2008,42.9567,6.3819,,,
22/09/2008,42.9189,6.4214,,,
22/09/2008,42.8812,6.4591,,,
22/09/2008,42.8458,6.4975,,,
22/09/2008,42.8094,6.5434,,,
22/09/2008,42.7707,6.5890,,,
22/09/2008,42.7301,6.6333,,,
22/09/2008,42.6914,6.6768,,,
22/09/2008,42.6435,6.7765,,,
22/09/2008,42.5963,6.8140,,,
22/09/2008,42.3706,7.0491,,,
22/09/2008,42.3308,7.0804,,,
23/09/2008,42.7634,5.9933,,,
23/09/2008,42.7725,5.9231,,,
23/09/2008,42.7810,5.8522,,,
24/09/2008,43.0688,5.6485,,,
24/09/2008,43.0590,5.5825,,,
24/09/2008,43.0480,5.5169,,,
24/09/2008,43.0366,5.4497,,,
24/09/2008,42.8503,5.0289,,,
24/09/2008,42.8129,4.9912,,,
24/09/2008,42.7914,4.9692,,,
24/09/2008,42.7870,4.9657,,,
24/09/2008,42.7650,4.9641,,,
24/09/2008,42.7168,4.9599,,,
24/09/2008,42.6713,4.9571,,,
24/09/2008,42.6302,4.9825,,,
24/09/2008,42.5913,5.0210,,,
24/09/2008,42.5510,5.0521,,,
24/09/2008,42.5108,5.0858,,,
25/09/2008,42.8956,5.7201,,,
25/09/2008,42.8864,5.7795,,,
25/09/2008,42.8828,5.8034,,,
25/09/2008,42.9181,5.8333,,,
25/09/2008,42.9479,5.8634,,,
25/09/2008,42.9530,5.8608,,,
25/09/2008,42.9344,5.8998,,,
25/09/2008,42.9151,5.9431,,,
25/09/2008,42.8977,5.9898,,,
5/9/2013,-33.9137,18.3237,,,103.80
6/9/2013,-34.4994,16.8796,,,0.80
7/9/2013,-34.4998,13.7682,,,0.70
8/9/2013,-34.4998,12.6294,,,2.40
9/9/2013,-34.4999,8.1273,,,1.30
10/9/2013,-34.4999,3.3942,,,6.90
11/9/2013,-34.4999,2.7445,,,0.00
12/9/2013,-34.6460,-0.6988,,,2.90
13/09/2013,-34.7980,-1.4227,,,1.70
14/09/2013,-34.9460,-2.1313,,,1.20
15/09/2013,-35.0553,-2.6553,,,1.20
16/09/2013,-35.9387,-6.9181,,,0.70
17/09/2013,-36.1007,-7.7032,,,0.70
18/09/2013,-36.2609,-8.4854,,,2.00
19/09/2013,-37.4225,-12.4576,,,0.00
20/09/2013,-38.2008,-11.7613,,,0.00
21/09/2013,-37.0440,-12.2405,,,0.80
22/09/2013,-36.7066,-8.4641,,,0.00
23/09/2013,-36.6444,-7.7523,,,0.00
24/09/2013,-36.5823,-7.0399,,,1.90
25/09/2013,-36.5235,-6.3653,,,2.10
26/09/2013,-36.4513,-5.5388,,,0.00
27/09/2013,-36.1431,-2.0179,,,2.30
28/09/2013,-36.0876,-1.3876,,,0.90
29/09/2013,-36.0315,-0.7483,,,1.80
30/09/2013,-35.9556,-0.0578,,,3.90
1/10/2013,-35.8796,0.6236,,,1.60
2/10/2013,-35.2849,5.9134,,,5.10
3/10/2013,-35.1912,6.7437,,,3.20
4/10/2013,-35.1145,7.4225,,,4.90
5/10/2013,-35.0363,8.1136,,,4.60
6/10/2013,-34.9573,8.7961,,,6.00
7/10/2013,-34.4273,13.4742,,,0.00
8/10/2013,-34.3805,14.0599,,,2.60
9/10/2013,-34.3837,14.4911,,,0.00
10/10/2013,-34.3871,14.9601,,,0.70
11/10/2013,-34.3907,15.4412,,,2.60
12/10/2013,-33.8993,18.2893,,,21.20
13/10/2013,-34.0001,15.0857,,,0.00
14/10/2013,-34.6706,14.1648,,,0.00
15/10/2013,-35.1413,13.8047,,,0.00
16/10/2013,-37.6615,11.8954,,,0.00
17/10/2013,-38.5160,11.2285,,,1.30
18/10/2013,-39.1349,10.7470,,,0.00
19/10/2013,-42.4210,8.0943,,,0.00
20/10/2013,-42.9111,7.9240,,,0.00
21/10/2013,-44.7687,6.9207,,,0.00
22/10/2013,-45.2704,6.4296,,,0.00
23/10/2013,-45.7947,5.9112,,,0.00
24/10/2013,-46.0923,5.6149,,,0.00
25/10/2013,-47.8445,3.8884,,,0.00
26/10/2013,-48.2773,3.4266,,,0.00
27/10/2013,-48.6277,3.0318,,,0.00
28/10/2013,-50.1534,1.3989,,,0.00
29/10/2013,-50.6770,0.8333,,,0.00
30/10/2013,-51.1095,0.3423,,,0.00
31/10/2013,-51.3656,0.0216,,,0.00
1/11/2013,-54.0649,0.0003,,,0.00
2/11/2013,-54.8832,0.0032,,,0.00
3/11/2013,-57.7333,0.0024,,,0.00
4/11/2013,-58.7641,0.0015,,,0.00
5/11/2013,-59.4802,0.0118,,,0.00
6/11/2013,-62.0155,0.0050,,,0.00
7/11/2013,-63.1010,0.0002,,,0.00
27/05/2013,5.6347,83.1362,"1,817.53",0.00,0.00
27/05/2013,5.7087,83.7122,"1,924.17",641.39,0.00
28/05/2013,5.8953,85.0038,0.00,656.04,0.00
28/05/2013,5.9693,85.7022,604.01,"1,510.01",0.00
29/05/2013,6.1637,86.9385,240.10,240.10,0.00
29/05/2013,6.2427,87.6247,436.84,218.42,0.00
30/05/2013,6.4225,88.7502,289.07,578.15,0.00
30/05/2013,6.4692,89.3732,555.25,277.63,0.00
31/05/2013,6.6318,90.5578,871.95,290.65,0.00
31/05/2013,6.5213,91.1412,599.53,"3,597.19",0.00
1/6/2013,6.4847,92.2643,"16,339.26","13,530.95",510.60
1/6/2013,6.4857,92.8970,"7,064.18","6,843.42",441.51
2/6/2013,6.5455,93.6810,"5,112.19",340.81,0.00
2/6/2013,6.6995,94.1268,773.41,"1,031.21",0.00
3/6/2013,6.8540,94.8588,"13,494.21","1,840.12",0.00
3/6/2013,6.9277,95.3367,"1,628.84",814.42,0.00
4/6/2013,7.0105,96.2980,"1,044.91","1,253.89",0.00
4/6/2013,7.2808,96.8997,750.68,"2,815.04",0.00
5/24/2012,2.3037,101.8536,,,"2,146.00"
5/24/2012,2.4215,101.6940,,,"4,390.50"
5/24/2012,2.6484,101.3775,,,"2,324.30"
5/24/2012,2.8568,100.9803,,,"1,200.70"
5/24/2012,3.1583,100.6398,,,236.30
5/24/2012,3.4716,100.2591,,,93.30
5/25/2012,5.5069,97.4760,,,108.10
5/25/2012,5.6427,97.0270,,,110.40
5/25/2012,5.7739,96.5858,,,135.40
5/25/2012,5.9026,96.1541,,,78.40
5/25/2012,6.0339,95.7130,,,2.30
5/25/2012,6.1668,95.2768,,,4.90
5/26/2012,6.9782,92.5532,,,4.10
5/26/2012,7.1325,92.0312,,,12.60
5/26/2012,7.2746,91.5464,,,8.40
5/26/2012,7.4112,91.0720,,,3.50
5/28/2012,8.7437,89.2574,,,2.00
5/28/2012,9.1083,89.1532,,,11.90
5/28/2012,9.4996,89.0420,,,5.90
5/28/2012,9.9280,88.9212,,,1.60
5/28/2012,10.3648,88.7960,,,1.70
5/28/2012,10.7990,88.6758,,,0.90
5/29/2012,11.8389,88.5981,,,0.80
5/29/2012,12.2929,88.7153,,,3.20
5/29/2012,12.7541,88.7501,,,1.60
5/30/2012,14.8168,89.0953,,,5.60
5/30/2012,15.2756,89.1725,,,1.70
6/1/2012,17.4716,89.5102,,,17.10
6/1/2012,18.0160,89.5479,,,7.20
6/2/2012,17.9407,89.3400,,,30.00
6/3/2012,18.0300,89.6801,,,20.50
6/3/2012,17.5285,89.6424,,,5.90
6/5/2012,16.0351,87.9590,,,7.00
6/5/2012,16.4799,87.8248,,,4.10
6/7/2012,16.0355,87.8699,,,7.40
6/8/2012,15.8782,88.2682,,,9.60
6/8/2012,15.5013,88.5533,,,1.60
6/8/2012,15.1337,88.8300,,,6.70
6/9/2012,12.6874,88.7831,,,1.30
6/9/2012,12.1400,88.7046,,,1.60
6/10/2012,9.3921,89.0742,,,1.30
6/10/2012,8.8436,89.2881,,,2.10
6/11/2012,8.2875,89.3885,,,0.80
6/11/2012,7.8646,89.5398,,,1.70
6/11/2012,7.4454,89.6913,,,1.70
6/11/2012,7.0296,89.8447,,,5.50
6/11/2012,6.7212,90.0107,,,1.60
6/12/2012,6.8050,91.3838,,,0.80
6/12/2012,6.7124,91.8258,,,0.00
6/12/2012,6.6280,92.2253,,,11.10
6/12/2012,6.5470,92.6240,,,13.90
6/12/2012,6.4610,93.0193,,,24.60
6/12/2012,6.3811,93.4229,,,12.40
6/13/2012,5.7471,96.1514,,,435.40
6/13/2012,5.6364,96.5635,,,61.70
6/13/2012,5.5288,96.9558,,,215.20
6/13/2012,5.4201,97.3536,,,297.90
6/13/2012,5.2349,97.7096,,,280.80
6/13/2012,5.0015,98.0552,,,165.50
6/14/2012,3.2874,100.2856,,,94.50
6/14/2012,3.0186,100.6328,,,11.50
6/14/2012,2.7963,100.9829,,,41.60
6/14/2012,2.5986,101.3538,,,83.90
