,Unnamed: 0,Day,Month,Year,Latitude,Longitude,X..km2,Total.Wieght..g..km.2,Source,Mesh.Size,Notes,CutOff,TopLim,Microplastics...km.2,Macroplastics....km.2,Microplastics.Weight..g...km.2,Macroplastics.Weight..g...km.2,Ship,CruiseNo,CruiseNoCode,StationNo,TimeLocal,TimeLocalFormatted,MonthUTC,DayUTC,YearUTC,TowAreaM2,CountPlasticFragments,CountPlasticPellets,CountTotalPlastics,FragmentDensityNoSqKm,PelletDensityNoSqKm,u10Mps,v10Mps,count_total
1512,1513,25.0,1.0,2011,-31.6642,-27.5227,200025.1,422.5,M. Eriksen,335.0,Corrected,4750.0,,181628.63,18396.47,320.88,101.62,,,,,,,,,,,,,,,,,,200025.1
1513,1514,30.0,1.0,2010,30.8735,-61.3126,98461.02,1208.33,M. Eriksen,335.0,Corrected,4750.0,,91428.09,7032.93,506.9,701.43,,,,,,,,,,,,,,,,,,98461.01999999999
1514,1515,22.0,3.0,2010,-24.4935,96.4434,107686.64,385.04,M. Eriksen,335.0,Corrected,4750.0,,102900.57,4786.07,222.31,162.73,,,,,,,,,,,,,,,,,,107686.64000000001
1515,1516,24.0,6.0,2013,27.1974,-38.1324,171482.3,1205.34,M. Eriksen,335.0,Corrected,4750.0,,162624.75,8857.55,646.96,558.38,,,,,,,,,,,,,,,,,,171482.3
1516,1517,26.0,1.0,2011,-32.4768,-29.7142,194393.53,408.69,M. Eriksen,335.0,Corrected,4750.0,,173118.7,21274.83,245.58,163.11,,,,,,,,,,,,,,,,,,194393.53000000003
1517,1518,27.0,11.0,2010,-34.065,-14.785,108092.25,415.46,M. Eriksen,335.0,Corrected,4750.0,,104924.71,3167.54,376.86,38.6,,,,,,,,,,,,,,,,,,108092.25
1518,1519,27.0,11.0,2010,-32.9033,-11.3745,132482.07,393.75,M. Eriksen,335.0,Corrected,4750.0,,131954.25,527.82,376.86,16.89,,,,,,,,,,,,,,,,,,132482.07
1519,1520,7.0,7.0,2013,30.5454,-46.6554,154830.1,230.29,M. Eriksen,335.0,Corrected,4750.0,,135697.78,19132.32,146.68,83.61,,,,,,,,,,,,,,,,,,154830.1
1520,1521,2.0,4.0,2010,-20.6787,64.942,161603.48,7635.44,M. Eriksen,335.0,Corrected,4750.0,,152122.74,9480.74,980.18,6655.26,,,,,,,,,,,,,,,,,,161603.47999999998
1521,1522,3.0,2.0,2010,28.7729,-51.0777,147611.57,486.38,M. Eriksen,335.0,Corrected,4750.0,,143053.49,4558.08,351.39,134.99,,,,,,,,,,,,,,,,,,147611.56999999998
1522,1523,29.0,11.0,2010,-31.6387,-8.0787,167713.86,843.82,M. Eriksen,335.0,Corrected,4750.0,,156805.64,10908.22,806.39,37.43,,,,,,,,,,,,,,,,,,167713.86000000002
1523,1524,5.0,4.0,2011,-29.0453,-101.7302,396342.3,730.83,M. Eriksen,335.0,Corrected,4750.0,,354262.4,42079.9,434.47,296.36,,,,,,,,,,,,,,,,,,396342.30000000005
1524,1525,28.0,6.0,2013,33.0022,-41.2924,244468.57,424.81,M. Eriksen,335.0,Corrected,4750.0,,209392.65,35075.92,195.93,228.88,,,,,,,,,,,,,,,,,,244468.57
1525,1526,28.0,11.0,2010,-32.3348,-9.2109,204181.82,1748.86,M. Eriksen,335.0,Corrected,4750.0,,188544.26,15637.56,349.92,1398.94,,,,,,,,,,,,,,,,,,204181.82
1526,1527,23.0,1.0,2011,-30.5678,-22.9272,274980.94,477.96,M. Eriksen,335.0,Corrected,4750.0,,257489.55,17491.39,314.03,163.93,,,,,,,,,,,,,,,,,,274980.94
1527,1528,17.0,5.0,2012,29.7272,148.0468,200716.56,198.4,M. Eriksen,335.0,Corrected,4750.0,,190558.84,10157.72,168.33,30.07,,,,,,,,,,,,,,,,,,200716.56
1528,1529,13.0,1.0,2010,25.5607,-62.4387,680524.07,26606.27,M. Eriksen,335.0,Corrected,4750.0,,561153.45,119370.62,853.45,25752.82,,,,,,,,,,,,,,,,,,680524.07
1529,1530,2.0,12.0,2010,-33.4173,0.0825,196229.0,861.19,M. Eriksen,335.0,Corrected,4750.0,,171700.37,24528.63,572.82,288.37,,,,,,,,,,,,,,,,,,196229.0
1530,1531,26.0,11.0,2010,-34.6048,-17.1887,280980.9,942.71,M. Eriksen,335.0,Corrected,4750.0,,263133.58,17847.32,803.59,139.12,,,,,,,,,,,,,,,,,,280980.9
1531,1532,20.0,1.0,2011,-27.6412,-14.3013,253877.2,1327.75,M. Eriksen,335.0,Corrected,4750.0,,236399.07,17478.13,484.65,843.1,,,,,,,,,,,,,,,,,,253877.2
1532,1533,16.0,1.0,2010,30.5477,-63.7064,194129.31,1386.23,M. Eriksen,335.0,Corrected,4750.0,,189137.41,4991.9,786.28,599.95,,,,,,,,,,,,,,,,,,194129.31
1533,1534,23.0,1.0,2011,-30.896,-24.0645,422769.8,474.29,M. Eriksen,335.0,Corrected,4750.0,,379229.83,43539.97,304.78,169.51,,,,,,,,,,,,,,,,,,422769.80000000005
1534,1535,31.0,1.0,2011,-34.8687,-41.3467,273680.61,432.42,M. Eriksen,335.0,Corrected,4750.0,,263417.59,10263.02,381.1,51.32,,,,,,,,,,,,,,,,,,273680.61000000004
1535,1536,24.0,1.0,2011,-31.1353,-25.223,378149.64,369.91,M. Eriksen,335.0,Corrected,4750.0,,367599.69,10549.95,308.92,60.99,,,,,,,,,,,,,,,,,,378149.64
1536,1537,18.0,1.0,2011,-25.8243,-10.2767,480849.44,651.45,M. Eriksen,335.0,Corrected,4750.0,,449912.44,30937.0,415.0,236.45,,,,,,,,,,,,,,,,,,480849.44
1537,1538,16.0,5.0,2012,27.8482,150.2578,324899.69,2131.77,M. Eriksen,335.0,Corrected,4750.0,,312639.32,12260.37,1195.08,936.69,,,,,,,,,,,,,,,,,,324899.69
1538,1539,5.0,7.0,2013,28.33,-44.9782,553065.87,5659.96,M. Eriksen,335.0,Corrected,4750.0,,516572.74,36493.13,1209.57,4450.39,,,,,,,,,,,,,,,,,,553065.87
1707,1708,21.0,5.0,2017,16.50287257,-88.21478154,10205.37,,5Gyres Belize,330.0,"Not Adjusted, Have other shapes",5000.0,,7804.11,2401.26,,,,,,,,,,,,1665.78967739533,10.0,0.0,17.0,6003.15882352941,0.0,,10.28888,10205.369999999999
1708,1709,17.0,5.0,2017,16.69065597,-88.1948482,6914.97,,5Gyres Belize,330.0,"Not Adjusted, Have other shapes",5000.0,,3073.32,3841.65,,,,,,,,,,,,1301.52408470319,5.0,0.0,9.0,3841.65,0.0,,2.7779976,6914.97
1709,1710,17.0,5.0,2017,16.74997266,-87.98319813,5893.51,,5Gyres Belize,330.0,"Not Adjusted, Have other shapes",5000.0,,4420.13,1473.38,,,,,,,,,,,,1357.42537129826,5.0,0.0,8.0,3683.44375,0.0,,2.829442,5893.51
1710,1711,18.0,5.0,2017,16.75647266,-87.76093138,4079.13,,5Gyres Belize,330.0,"Not Adjusted, Have other shapes",5000.0,,0.0,4079.13,,,,,,,,,,,,1225.75156957488,5.0,0.0,5.0,4079.13,0.0,,6.43055,4079.13
1711,1712,18.0,5.0,2017,17.10220612,-87.632648,1484.11,,5Gyres Belize,330.0,"Not Adjusted, Have other shapes",5000.0,,1484.11,0.0,,,,,,,,,,,,1347.60900472337,2.0,0.0,2.0,1484.11,0.0,,6.43055,1484.11
1712,1713,19.0,5.0,2017,17.23562283,-87.60864799,983.31,,5Gyres Belize,330.0,"Not Adjusted, Have other shapes",5000.0,,983.31,0.0,,,,,,,,,,,,1016.97328411183,1.0,0.0,1.0,983.31,0.0,,6.43055,983.31
1713,1714,19.0,5.0,2017,17.47868958,-87.62226466,0.0,,5Gyres Belize,330.0,"Not Adjusted, Have other shapes",5000.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,9.259992,0.0
1714,1715,9.0,6.0,2015,24.65847833,-76.27416667,1118.73,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,0.0,1118.73,,,,,,,,,,,,3575.48291366103,,,4.0,,,,4.115552,1118.73
1715,1716,4.0,6.0,2015,24.807,-76.36916667,1939.34,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,1662.29,277.05,,,,,,,,,,,,3609.47538853424,,,7.0,,,,9.259992,1939.34
1716,1717,3.0,6.0,2015,25.61966667,-76.64466667,2211.43,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,829.29,1382.14,,,,,,,,,,,,3617.56872250083,,,8.0,,,,2.57222,2211.4300000000003
1717,1718,10.0,6.0,2015,25.77812167,-75.11581667,30413.66,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,22955.9,7457.75,,,,,,,,,,,,8581.67021003062,,,261.0,,,,2.057776,30413.65
1718,1719,10.0,6.0,2015,25.898255,-74.89225,28673.44,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,24032.65,4640.79,,,,,,,,,,,,12066.9162821064,,,346.0,,,,5.14444,28673.440000000002
1719,1720,2.0,6.0,2015,25.92083333,-79.926,1015.32,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,878.64,136.68,,,,,,,,,,,,51215.3803726904,,,52.0,,,,2.57222,1015.3199999999999
1720,1721,3.0,6.0,2015,25.93186667,-77.96116667,2894.18,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,2894.18,0.0,,,,,,,,,,,,2764.1680890615,,,8.0,,,,5.658884,2894.18
1721,1722,10.0,6.0,2015,26.42122667,-74.15668333,11701.55,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,10156.06,1545.49,,,,,,,,,,,,4529.3144925245,,,53.0,,,,2.057776,11701.55
1722,1723,11.0,6.0,2015,27.703535,-72.13183333,6091.72,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,4153.45,1938.28,,,,,,,,,,,,3611.45948927397,,,22.0,,,,2.057776,6091.73
1723,1724,11.0,6.0,2015,27.78363167,-73.0081,9534.87,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,6550.04,2984.83,,,,,,,,,,,,24121.9859316383,,,230.0,,,,,9534.869999999999
1724,1725,11.0,6.0,2015,28.725,-70.64166667,471.56,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,314.37,157.19,,,,,,,,,,,,19085.5882602426,,,9.0,,,,4.115552,471.56
1725,1726,12.0,6.0,2015,29.726295,-69.05521667,20199.3,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,15537.93,4661.38,,,,,,,,,,,,2574.34663577451,,,52.0,,,,2.57222,20199.31
1726,1727,13.0,6.0,2015,30.66215,-67.60043333,256517.56,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,239438.71,17078.85,,,,,,,,,,,,2986.1503438595,,,766.0,,,,2.057776,256517.56
1727,1728,13.0,6.0,2015,30.78591333,-67.40568333,29449.7,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,23851.34,5598.36,,,,,,,,,,,,17147.8826609439,,,505.0,,,,2.57222,29449.7
1728,1729,13.0,6.0,2015,31.45133,-66.37393333,31924.5,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,22065.47,9859.04,,,,,,,,,,,,4260.05105796489,,,136.0,,,,5.14444,31924.510000000002
1729,1730,14.0,6.0,2015,31.45266667,-66.37583333,10623.03,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,7944.95,2678.07,,,,,,,,,,,,22404.1539937287,,,238.0,,,,6.173328,10623.02
1730,1731,14.0,6.0,2015,32.17261333,-64.84073333,10799.6,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,8587.63,2211.97,,,,,,,,,,,,7685.46983221601,,,83.0,,,,,10799.599999999999
1731,1732,18.0,6.0,2015,32.2545,-65.14835,142134.53,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,116912.87,25221.65,,,,,,,,,,,,3806.25313215585,,,541.0,,,,3.2409972,142134.52
1732,1733,18.0,6.0,2015,32.283,-64.68566667,66652.85,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,56006.91,10645.94,,,,,,,,,,,,4320.89550559353,,,288.0,,,,5.14444,66652.85
1733,1734,18.0,6.0,2015,32.32416667,-65.30333333,56971.64,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,52395.4,4576.24,,,,,,,,,,,,19448.2728599703,,,1108.0,,,,4.629996,56971.64
1734,1735,19.0,6.0,2015,33.12301833,-66.44646667,78358.25,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,71501.9,6856.35,,,,,,,,,,,,6125.71107700848,,,480.0,,,,4.115552,78358.25
1735,1736,19.0,6.0,2015,34.102,-66.93216667,34589.9,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,32187.82,2402.08,,,,,,,,,,,,4163.06494092206,,,144.0,,,,6.173328,34589.9
1736,1737,20.0,6.0,2015,35.50032333,-68.48306667,8385.62,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,7671.95,713.67,,,,,,,,,,,,5604.83303560142,,,47.0,,,,5.14444,8385.619999999999
1737,1738,20.0,6.0,2015,35.5633,-68.55496667,9106.69,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,8387.74,718.95,,,,,,,,,,,,12518.2695359126,,,114.0,,,,,9106.69
1738,1739,20.0,6.0,2015,35.81546667,-68.82773333,30789.26,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,25895.6,4893.66,,,,,,,,,,,,34330.1527870433,,,1057.0,,,,,30789.26
1739,1740,22.0,6.0,2015,40.31449167,-73.5665,46639.46,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,38186.06,8453.4,,,,,,,,,,,,3430.57145172779,,,160.0,,,,,46639.46
1740,1741,22.0,6.0,2015,40.36155,-73.62695,37150.99,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,36620.26,530.73,,,,,,,,,,,,5652.60845000362,,,210.0,,,,5.658884,37150.990000000005
1741,1742,22.0,6.0,2015,40.5738,-74.02906667,16923.52,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,13901.46,3022.06,,,,,,,,,,,,4963.50641001399,,,84.0,,,,5.658884,16923.52
1742,1743,23.0,6.0,2015,40.62016667,-74.05416667,0.0,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0
1743,1744,22.0,6.0,2015,40.6855,-74.04333333,16168.87,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,13825.55,2343.31,,,,,,,,,,,,4267.4596307596,,,69.0,,,,,16168.859999999999
1744,1745,23.0,6.0,2015,40.68683333,-74.03166667,174416.21,,5 Gyres SEA Change 2015,330.0,Not Adjusted,5000.0,,114899.78,59516.43,,,,,,,,,,,,2419.49988478709,,,422.0,,,,,174416.21
2672,2673,23.0,8.0,2014,29.3261,127.226,661407.5,,Isobe 2015,350.0,Not Corrected,5000.0,,654452.5,6955.0,,,,,,,,,,,,,,,,,,,,661407.5
2673,2674,24.0,8.0,2014,29.4993,126.6297,475507.5,,Isobe 2015,350.0,Not Corrected,5000.0,,402155.0,73352.5,,,,,,,,,,,,,,,,,,,,475507.5
2674,2675,23.0,8.0,2014,30.0288,127.4988,670995.0,,Isobe 2015,350.0,Not Corrected,5000.0,,580807.5,90187.5,,,,,,,,,,,,,,,,,,,,670995.0
2675,2676,22.0,8.0,2014,30.4487,128.2083,475247.5,,Isobe 2015,350.0,Not Corrected,5000.0,,410150.0,65097.5,,,,,,,,,,,,,,,,,,,,475247.5
2676,2677,22.0,8.0,2014,30.4518,128.9664,599625.0,,Isobe 2015,350.0,Not Corrected,5000.0,,505245.0,94380.0,,,,,,,,,,,,,,,,,,,,599625.0
2677,2678,18.0,7.0,2014,31.1392,131.408,24969717.5,,Isobe 2015,350.0,Not Corrected,5000.0,,22888092.5,2081625.0,,,,,,,,,,,,,,,,,,,,24969717.5
2678,2679,18.0,7.0,2014,31.1576,130.1569,1186542.5,,Isobe 2015,350.0,Not Corrected,5000.0,,1094567.5,91975.0,,,,,,,,,,,,,,,,,,,,1186542.5
2679,2680,21.0,8.0,2014,31.3739,131.4441,28015.0,,Isobe 2015,350.0,Not Corrected,5000.0,,28015.0,0.0,,,,,,,,,,,,,,,,,,,,28015.0
2680,2681,25.0,8.0,2014,31.3846,127.3437,145405.0,,Isobe 2015,350.0,Not Corrected,5000.0,,132372.5,13032.5,,,,,,,,,,,,,,,,,,,,145405.0
2681,2682,18.0,7.0,2014,31.482,129.5291,722930.0,,Isobe 2015,350.0,Not Corrected,5000.0,,640575.0,82355.0,,,,,,,,,,,,,,,,,,,,722930.0
2682,2683,17.0,7.0,2014,32.4557,132.8046,11506787.5,,Isobe 2015,350.0,Not Corrected,5000.0,,9954750.0,1552037.5,,,,,,,,,,,,,,,,,,,,11506787.5
2683,2684,31.0,8.0,2014,32.8722,129.5083,1287715.0,,Isobe 2015,350.0,Not Corrected,5000.0,,1081047.5,206667.5,,,,,,,,,,,,,,,,,,,,1287715.0
2684,2685,17.0,7.0,2014,33.0165,133.5914,19500.0,,Isobe 2015,350.0,Not Corrected,5000.0,,19500.0,0.0,,,,,,,,,,,,,,,,,,,,19500.0
2685,2686,19.0,7.0,2014,33.6551,129.812,85096407.5,,Isobe 2015,350.0,Not Corrected,5000.0,,71966212.5,13130195.0,,,,,,,,,,,,,,,,,,,,85096407.5
2686,2687,2.0,9.0,2014,33.7175,130.0057,868107.5,,Isobe 2015,350.0,Not Corrected,5000.0,,832715.0,35392.5,,,,,,,,,,,,,,,,,,,,868107.5
2687,2688,20.0,7.0,2014,34.2764,130.3638,184437.5,,Isobe 2015,350.0,Not Corrected,5000.0,,176572.5,7865.0,,,,,,,,,,,,,,,,,,,,184437.5
2688,2689,20.0,7.0,2014,34.9836,130.4098,308587.5,,Isobe 2015,350.0,Not Corrected,5000.0,,219212.5,89375.0,,,,,,,,,,,,,,,,,,,,308587.5
2689,2690,21.0,7.0,2014,35.1739,130.6708,178360.0,,Isobe 2015,350.0,Not Corrected,5000.0,,178360.0,0.0,,,,,,,,,,,,,,,,,,,,178360.0
2690,2691,4.0,8.0,2014,35.5013,140.7945,9782.5,,Isobe 2015,350.0,Not Corrected,5000.0,,9782.5,0.0,,,,,,,,,,,,,,,,,,,,9782.5
2691,2692,8.0,8.0,2014,35.6565,141.5092,313235.0,,Isobe 2015,350.0,Not Corrected,5000.0,,296855.0,16380.0,,,,,,,,,,,,,,,,,,,,313235.0
2692,2693,8.0,8.0,2014,36.0049,142.1097,68575.0,,Isobe 2015,350.0,Not Corrected,5000.0,,55380.0,13195.0,,,,,,,,,,,,,,,,,,,,68575.0
2693,2694,21.0,7.0,2014,36.2378,131.9062,65780.0,,Isobe 2015,350.0,Not Corrected,5000.0,,62725.0,3055.0,,,,,,,,,,,,,,,,,,,,65780.0
2694,2695,21.0,7.0,2014,36.248,131.8873,52000.0,,Isobe 2015,350.0,Not Corrected,5000.0,,45890.0,6110.0,,,,,,,,,,,,,,,,,,,,52000.0
2695,2696,21.0,7.0,2014,36.2579,131.0957,90285.0,,Isobe 2015,350.0,Not Corrected,5000.0,,55607.5,34677.5,,,,,,,,,,,,,,,,,,,,90285.0
2696,2697,22.0,7.0,2014,36.3773,132.3948,77837.5,,Isobe 2015,350.0,Not Corrected,5000.0,,77837.5,0.0,,,,,,,,,,,,,,,,,,,,77837.5
2697,2698,8.0,8.0,2014,36.411,142.4444,1439295.0,,Isobe 2015,350.0,Not Corrected,5000.0,,1306012.5,133282.5,,,,,,,,,,,,,,,,,,,,1439295.0
2698,2699,30.0,7.0,2014,37.1268,136.1286,710125.0,,Isobe 2015,350.0,Not Corrected,5000.0,,670670.0,39455.0,,,,,,,,,,,,,,,,,,,,710125.0
2699,2700,23.0,7.0,2014,37.3952,134.6378,48360.0,,Isobe 2015,350.0,Not Corrected,5000.0,,48360.0,0.0,,,,,,,,,,,,,,,,,,,,48360.0
2700,2701,23.0,7.0,2014,37.4103,135.4135,25480.0,,Isobe 2015,350.0,Not Corrected,5000.0,,25480.0,0.0,,,,,,,,,,,,,,,,,,,,25480.0
2701,2702,24.0,7.0,2014,37.5118,136.7835,833657.5,,Isobe 2015,350.0,Not Corrected,5000.0,,718217.5,115440.0,,,,,,,,,,,,,,,,,,,,833657.5
2702,2703,22.0,7.0,2014,37.5551,132.4028,34547.5,,Isobe 2015,350.0,Not Corrected,5000.0,,34547.5,0.0,,,,,,,,,,,,,,,,,,,,34547.5
2703,2704,22.0,7.0,2014,37.5574,132.9897,70525.0,,Isobe 2015,350.0,Not Corrected,5000.0,,50375.0,20150.0,,,,,,,,,,,,,,,,,,,,70525.0
2704,2705,24.0,7.0,2014,37.5913,135.9111,103090.0,,Isobe 2015,350.0,Not Corrected,5000.0,,80697.5,22392.5,,,,,,,,,,,,,,,,,,,,103090.0
2705,2706,23.0,7.0,2014,37.6795,133.2104,54600.0,,Isobe 2015,350.0,Not Corrected,5000.0,,39000.0,15600.0,,,,,,,,,,,,,,,,,,,,54600.0
2706,2707,30.0,7.0,2014,37.9117,136.2198,678925.0,,Isobe 2015,350.0,Not Corrected,5000.0,,630435.0,48490.0,,,,,,,,,,,,,,,,,,,,678925.0
2707,2708,26.0,7.0,2014,37.9622,137.6737,30225.0,,Isobe 2015,350.0,Not Corrected,5000.0,,28210.0,2015.0,,,,,,,,,,,,,,,,,,,,30225.0
2708,2709,31.0,7.0,2014,38.0124,136.2575,209072.5,,Isobe 2015,350.0,Not Corrected,5000.0,,185087.5,23985.0,,,,,,,,,,,,,,,,,,,,209072.5
2709,2710,7.0,8.0,2014,38.1217,143.703,34222.5,,Isobe 2015,350.0,Not Corrected,5000.0,,32857.5,1365.0,,,,,,,,,,,,,,,,,,,,34222.5
2710,2711,7.0,8.0,2014,38.1297,143.7271,38285.0,,Isobe 2015,350.0,Not Corrected,5000.0,,31622.5,6662.5,,,,,,,,,,,,,,,,,,,,38285.0
2711,2712,1.0,8.0,2014,38.133,141.8661,816335.0,,Isobe 2015,350.0,Not Corrected,5000.0,,786337.5,29997.5,,,,,,,,,,,,,,,,,,,,816335.0
2712,2713,26.0,7.0,2014,38.6846,138.1717,1443227.5,,Isobe 2015,350.0,Not Corrected,5000.0,,1285797.5,157430.0,,,,,,,,,,,,,,,,,,,,1443227.5
2713,2714,31.0,7.0,2014,38.8632,135.2897,5561497.5,,Isobe 2015,350.0,Not Corrected,5000.0,,5138347.5,423150.0,,,,,,,,,,,,,,,,,,,,5561497.5
2714,2715,27.0,7.0,2014,39.0023,138.7907,50375.0,,Isobe 2015,350.0,Not Corrected,5000.0,,44785.0,5590.0,,,,,,,,,,,,,,,,,,,,50375.0
2715,2716,7.0,8.0,2014,39.0136,143.2608,9945.0,,Isobe 2015,350.0,Not Corrected,5000.0,,9945.0,0.0,,,,,,,,,,,,,,,,,,,,9945.0
2716,2717,1.0,8.0,2014,39.4306,135.8995,1123200.0,,Isobe 2015,350.0,Not Corrected,5000.0,,936000.0,187200.0,,,,,,,,,,,,,,,,,,,,1123200.0
2717,2718,31.0,7.0,2014,39.4664,135.6667,284667.5,,Isobe 2015,350.0,Not Corrected,5000.0,,260942.5,23725.0,,,,,,,,,,,,,,,,,,,,284667.5
2718,2719,1.0,8.0,2014,40.4886,136.9035,1849770.0,,Isobe 2015,350.0,Not Corrected,5000.0,,1813500.0,36270.0,,,,,,,,,,,,,,,,,,,,1849770.0
2719,2720,30.0,7.0,2014,40.7893,141.9879,42900.0,,Isobe 2015,350.0,Not Corrected,5000.0,,40430.0,2470.0,,,,,,,,,,,,,,,,,,,,42900.0
2720,2721,1.0,8.0,2014,40.8399,137.6901,6039670.0,,Isobe 2015,350.0,Not Corrected,5000.0,,5863065.0,176605.0,,,,,,,,,,,,,,,,,,,,6039670.0
2721,2722,2.0,8.0,2014,40.948,139.9696,737100.0,,Isobe 2015,350.0,Not Corrected,5000.0,,705510.0,31590.0,,,,,,,,,,,,,,,,,,,,737100.0
2722,2723,2.0,8.0,2014,40.9588,137.7089,842432.5,,Isobe 2015,350.0,Not Corrected,5000.0,,803400.0,39032.5,,,,,,,,,,,,,,,,,,,,842432.5
2723,2724,2.0,8.0,2014,41.1839,138.9246,1710085.0,,Isobe 2015,350.0,Not Corrected,5000.0,,1521390.0,188695.0,,,,,,,,,,,,,,,,,,,,1710085.0
2724,2725,6.0,8.0,2014,41.2553,142.7835,38187.5,,Isobe 2015,350.0,Not Corrected,5000.0,,36367.5,1820.0,,,,,,,,,,,,,,,,,,,,38187.5
2725,2726,28.0,7.0,2014,41.4171,140.3166,283660.0,,Isobe 2015,350.0,Not Corrected,5000.0,,240045.0,43615.0,,,,,,,,,,,,,,,,,,,,283660.0
2726,2727,6.0,8.0,2014,41.483,141.5103,3558977.5,,Isobe 2015,350.0,Not Corrected,5000.0,,3092375.0,466602.5,,,,,,,,,,,,,,,,,,,,3558977.5
2727,2728,30.0,7.0,2014,41.4831,141.5545,83752.5,,Isobe 2015,350.0,Not Corrected,5000.0,,83752.5,0.0,,,,,,,,,,,,,,,,,,,,83752.5
2786,2787,28.0,2.0,2015,10.59491667,-61.58176667,33486.91,,Plastic Change,330.0,Not Corrected,5000.0,,33085.87,401.04,,,,,,,,,,,,4987.02328760701,165.0,2.0,167.0,33085.8691616766,401.040838323353,,3.0,33486.91
2787,2788,26.0,3.0,2015,17.945,-62.91166667,0.0,,Plastic Change,330.0,Not Corrected,5000.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,9.0,0.0
2788,2789,2.0,4.0,2015,18.26716667,-63.20883333,0.0,,Plastic Change,330.0,Not Corrected,5000.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,13.0,0.0
2789,2790,26.0,4.0,2015,18.96195,-62.53098333,713.7,,Plastic Change,330.0,Not Corrected,5000.0,,713.7,0.0,,,,,,,,,,,,15412.638363458,7.0,0.0,11.0,454.172727272727,0.0,,,713.7
2790,2791,3.0,4.0,2015,19.896,-63.50333333,0.0,,Plastic Change,330.0,Not Corrected,5000.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,15.0,0.0
2791,2792,3.0,4.0,2015,20.035,-63.5215,151.28,,Plastic Change,330.0,Not Corrected,5000.0,,151.28,0.0,,,,,,,,,,,,19830.7773664728,3.0,0.0,3.0,151.28,0.0,,,151.28
2792,2793,25.0,4.0,2015,20.81783333,-61.6345,129.49,,Plastic Change,330.0,Not Corrected,5000.0,,86.33,43.16,,,,,,,,,,,,23167.8121862692,2.0,0.0,3.0,86.3266666666667,0.0,,,129.49
2793,2794,5.0,4.0,2015,23.49833333,-63.97166667,1023.76,,Plastic Change,330.0,Not Corrected,5000.0,,870.2,153.56,,,,,,,,,,,,19535.8287098539,20.0,0.0,20.0,1023.76,0.0,,,1023.76
2794,2795,23.0,4.0,2015,24.18451667,-60.91701667,9875.88,,Plastic Change,330.0,Not Corrected,5000.0,,7515.6,2360.27,,,,,,,,,,,,16099.8311036586,123.0,2.0,159.0,7639.83169811321,124.224905660377,,,9875.87
2795,2796,6.0,4.0,2015,25.08333333,-64.295,1212.67,,Plastic Change,330.0,Not Corrected,5000.0,,1030.77,181.9,,,,,,,,,,,,16492.5330056817,67.0,8.0,20.0,4062.4445,485.068,,,1212.67
2796,2797,6.0,4.0,2015,25.35616667,-64.361,2778.12,,Plastic Change,330.0,Not Corrected,5000.0,,2148.41,629.71,,,,,,,,,,,,26996.674009762,17.0,0.0,75.0,629.7072,0.0,,,2778.12
